msisdn,imsi,allocation_date,sim_type
6749991784,5.3603E+14,28-01-2025,micro-SIM
6749991785,5.3603E+14,28-01-2025,micro-SIM
6749991786,5.3603E+14,28-01-2025,micro-SIM
6749991787,5.3603E+14,28-01-2025,micro-SIM
6749991788,5.3603E+14,28-01-2025,micro-SIM
6749991789,5.3603E+14,28-01-2025,micro-SIM
6749991790,5.3603E+14,28-01-2025,micro-SIM
6749991791,5.3603E+14,28-01-2025,micro-SIM
6749991792,5.3603E+14,28-01-2025,micro-SIM
6749991793,5.3603E+14,28-01-2025,micro-SIM
6749991794,5.3603E+14,28-01-2025,micro-SIM
6749991795,5.3603E+14,28-01-2025,micro-SIM
6749991796,5.3603E+14,28-01-2025,micro-SIM
6749991797,5.3603E+14,28-01-2025,micro-SIM
6749991798,5.3603E+14,28-01-2025,micro-SIM
6749991799,5.3603E+14,28-01-2025,micro-SIM
6749991800,5.3603E+14,28-01-2025,micro-SIM
6749991801,5.3603E+14,28-01-2025,micro-SIM
6749991802,5.3603E+14,28-01-2025,micro-SIM
6749991803,5.3603E+14,28-01-2025,micro-SIM
6749991804,5.3603E+14,28-01-2025,micro-SIM
6749991805,5.3603E+14,28-01-2025,micro-SIM
6749991806,5.3603E+14,28-01-2025,micro-SIM
6749991807,5.3603E+14,28-01-2025,micro-SIM
6749991808,5.3603E+14,28-01-2025,e-SIM
6749991809,5.3603E+14,28-01-2025,micro-SIM
6749991810,5.3603E+14,28-01-2025,micro-SIM
6749991811,5.3603E+14,28-01-2025,micro-SIM
6749991812,5.3603E+14,28-01-2025,micro-SIM
6749991813,5.3603E+14,28-01-2025,micro-SIM
6749991814,5.3603E+14,28-01-2025,micro-SIM
6749991815,5.3603E+14,28-01-2025,micro-SIM
6749991816,5.3603E+14,28-01-2025,micro-SIM
6749991817,5.3603E+14,28-01-2025,micro-SIM
6749991818,5.3603E+14,28-01-2025,micro-SIM
6749991819,5.3603E+14,28-01-2025,micro-SIM
6749991820,5.3603E+14,28-01-2025,micro-SIM
6749991821,5.3603E+14,28-01-2025,micro-SIM
6749991822,5.3603E+14,28-01-2025,micro-SIM
6749991823,5.3603E+14,28-01-2025,micro-SIM
6749991824,5.3603E+14,28-01-2025,micro-SIM
6749991825,5.3603E+14,28-01-2025,micro-SIM
6749991826,5.3603E+14,28-01-2025,micro-SIM
6749991827,5.3603E+14,28-01-2025,micro-SIM
6749991828,5.3603E+14,28-01-2025,micro-SIM
6749991829,5.3603E+14,28-01-2025,micro-SIM
6749991830,5.3603E+14,28-01-2025,micro-SIM
6749991831,5.3603E+14,28-01-2025,micro-SIM
6749991832,5.3603E+14,28-01-2025,micro-SIM
6749991833,5.3603E+14,28-01-2025,micro-SIM
6749991834,5.3603E+14,28-01-2025,micro-SIM
6749991835,5.3603E+14,28-01-2025,micro-SIM
6749991836,5.3603E+14,28-01-2025,micro-SIM
6749991837,5.3603E+14,28-01-2025,micro-SIM
6749991838,5.3603E+14,28-01-2025,micro-SIM
6749991839,5.3603E+14,28-01-2025,micro-SIM
6749991840,5.3603E+14,28-01-2025,micro-SIM
6749991841,5.3603E+14,28-01-2025,micro-SIM
6749991842,5.3603E+14,28-01-2025,micro-SIM
6749991843,5.3603E+14,28-01-2025,micro-SIM
6749991844,5.3603E+14,28-01-2025,micro-SIM
6749991845,5.3603E+14,28-01-2025,micro-SIM
6749991846,5.3603E+14,28-01-2025,micro-SIM
6749991847,5.3603E+14,28-01-2025,micro-SIM
6749991848,5.3603E+14,28-01-2025,micro-SIM
6749991849,5.3603E+14,28-01-2025,micro-SIM
6749991850,5.3603E+14,28-01-2025,micro-SIM
6749991851,5.3603E+14,28-01-2025,micro-SIM
6749991852,5.3603E+14,28-01-2025,micro-SIM
6749991853,5.3603E+14,28-01-2025,micro-SIM
6749991854,5.3603E+14,28-01-2025,micro-SIM
6749991856,5.3603E+14,28-01-2025,micro-SIM
6749991857,5.3603E+14,28-01-2025,micro-SIM
6749991858,5.3603E+14,28-01-2025,micro-SIM
6749991859,5.3603E+14,28-01-2025,micro-SIM
6749991860,5.3603E+14,28-01-2025,micro-SIM
6749991861,5.3603E+14,28-01-2025,micro-SIM
6749991862,5.3603E+14,28-01-2025,micro-SIM
6749991863,5.3603E+14,28-01-2025,micro-SIM
6749991864,5.3603E+14,28-01-2025,micro-SIM
6749991865,5.3603E+14,28-01-2025,micro-SIM
6749991866,5.3603E+14,28-01-2025,micro-SIM
6749991867,5.3603E+14,28-01-2025,micro-SIM
6749991868,5.3603E+14,28-01-2025,micro-SIM
6749991869,5.3603E+14,28-01-2025,micro-SIM
6749991870,5.3603E+14,28-01-2025,micro-SIM
6749991871,5.3603E+14,28-01-2025,micro-SIM
6749991872,5.3603E+14,28-01-2025,micro-SIM
6749991873,5.3603E+14,28-01-2025,micro-SIM
6749991874,5.3603E+14,28-01-2025,micro-SIM
6749991875,5.3603E+14,28-01-2025,micro-SIM
6749991876,5.3603E+14,28-01-2025,micro-SIM
6749991877,5.3603E+14,28-01-2025,micro-SIM
6749991878,5.3603E+14,28-01-2025,micro-SIM
6749991879,5.3603E+14,28-01-2025,micro-SIM
6749991880,5.3603E+14,28-01-2025,micro-SIM
6749991881,5.3603E+14,28-01-2025,micro-SIM
6749991882,5.3603E+14,28-01-2025,micro-SIM
6749991883,5.3603E+14,28-01-2025,micro-SIM
6749991884,5.3603E+14,28-01-2025,micro-SIM
6749991885,5.3603E+14,28-01-2025,micro-SIM
6749991886,5.3603E+14,28-01-2025,micro-SIM
6749991887,5.3603E+14,28-01-2025,micro-SIM
6749991888,5.3603E+14,28-01-2025,micro-SIM
6749991889,5.3603E+14,28-01-2025,micro-SIM
6749991890,5.3603E+14,28-01-2025,micro-SIM
6749991891,5.3603E+14,28-01-2025,micro-SIM
6749991892,5.3603E+14,28-01-2025,micro-SIM
6749991893,5.3603E+14,28-01-2025,micro-SIM
6749991894,5.3603E+14,28-01-2025,micro-SIM
6749991895,5.3603E+14,28-01-2025,micro-SIM
6749991896,5.3603E+14,28-01-2025,micro-SIM
6749991897,5.3603E+14,28-01-2025,micro-SIM
6749991898,5.3603E+14,28-01-2025,micro-SIM
6749991899,5.3603E+14,28-01-2025,micro-SIM
6749991900,5.3603E+14,28-01-2025,micro-SIM
6749991901,5.3603E+14,28-01-2025,micro-SIM
6749991902,5.3603E+14,28-01-2025,micro-SIM
6749991903,5.3603E+14,28-01-2025,micro-SIM
6749991904,5.3603E+14,28-01-2025,micro-SIM
6749991905,5.3603E+14,28-01-2025,e-SIM
6749991906,5.3603E+14,28-01-2025,micro-SIM
6749991908,5.3603E+14,28-01-2025,micro-SIM
6749991909,5.3603E+14,28-01-2025,micro-SIM
6749991910,5.3603E+14,28-01-2025,micro-SIM
6749991911,5.3603E+14,28-01-2025,micro-SIM
6749991912,5.3603E+14,28-01-2025,micro-SIM
6749991913,5.3603E+14,28-01-2025,micro-SIM
6749991914,5.3603E+14,28-01-2025,micro-SIM
6749991915,5.3603E+14,28-01-2025,micro-SIM
6749991916,5.3603E+14,28-01-2025,micro-SIM
6749991917,5.3603E+14,28-01-2025,micro-SIM
6749991918,5.3603E+14,28-01-2025,micro-SIM
6749991919,5.3603E+14,28-01-2025,micro-SIM
6749991920,5.3603E+14,28-01-2025,micro-SIM
6749991921,5.3603E+14,28-01-2025,micro-SIM
6749991922,5.3603E+14,28-01-2025,micro-SIM
6749991923,5.3603E+14,28-01-2025,micro-SIM
6749991924,5.3603E+14,28-01-2025,micro-SIM
6749991925,5.3603E+14,28-01-2025,micro-SIM
6749991926,5.3603E+14,28-01-2025,micro-SIM
6749991927,5.3603E+14,28-01-2025,micro-SIM
6749991928,5.3603E+14,28-01-2025,micro-SIM
6749991929,5.3603E+14,28-01-2025,micro-SIM
6749991930,5.3603E+14,28-01-2025,micro-SIM
6749991931,5.3603E+14,28-01-2025,micro-SIM
6749991932,5.3603E+14,28-01-2025,micro-SIM
6749991933,5.3603E+14,28-01-2025,micro-SIM
6749991934,5.3603E+14,28-01-2025,micro-SIM
6749991935,5.3603E+14,28-01-2025,micro-SIM
6749991936,5.3603E+14,28-01-2025,micro-SIM
6749991937,5.3603E+14,28-01-2025,micro-SIM
6749991938,5.3603E+14,28-01-2025,micro-SIM
6749991939,5.3603E+14,28-01-2025,micro-SIM
6749991940,5.3603E+14,28-01-2025,micro-SIM
6749991941,5.3603E+14,28-01-2025,micro-SIM
6749991942,5.3603E+14,28-01-2025,micro-SIM
6749991943,5.3603E+14,28-01-2025,micro-SIM
6749991944,5.3603E+14,28-01-2025,micro-SIM
6749991945,5.3603E+14,28-01-2025,micro-SIM
6749991946,5.3603E+14,28-01-2025,micro-SIM
6749991947,5.3603E+14,28-01-2025,micro-SIM
6749991948,5.3603E+14,28-01-2025,micro-SIM
6749991949,5.3603E+14,28-01-2025,micro-SIM
6749991950,5.3603E+14,28-01-2025,micro-SIM
6749991951,5.3603E+14,28-01-2025,micro-SIM
6749991952,5.3603E+14,28-01-2025,micro-SIM
6749991953,5.3603E+14,28-01-2025,micro-SIM
6749991954,5.3603E+14,28-01-2025,micro-SIM
6749991955,5.3603E+14,28-01-2025,micro-SIM
6749991956,5.3603E+14,28-01-2025,micro-SIM
6749991957,5.3603E+14,28-01-2025,micro-SIM
6749991958,5.3603E+14,28-01-2025,e-SIM
6749991959,5.3603E+14,28-01-2025,micro-SIM
6749991960,5.3603E+14,28-01-2025,micro-SIM
6749991961,5.3603E+14,28-01-2025,micro-SIM
6749991962,5.3603E+14,28-01-2025,micro-SIM
6749991963,5.3603E+14,28-01-2025,micro-SIM
6749991964,5.3603E+14,28-01-2025,micro-SIM
6749991965,5.3603E+14,28-01-2025,micro-SIM
6749991966,5.3603E+14,28-01-2025,micro-SIM
6749991967,5.3603E+14,28-01-2025,micro-SIM
6749991968,5.3603E+14,28-01-2025,micro-SIM
6749991969,5.3603E+14,28-01-2025,micro-SIM
6749991970,5.3603E+14,28-01-2025,micro-SIM
6749991971,5.3603E+14,28-01-2025,micro-SIM
6749991972,5.3603E+14,28-01-2025,micro-SIM
6749991973,5.3603E+14,28-01-2025,micro-SIM
6749991974,5.3603E+14,28-01-2025,micro-SIM
6749991975,5.3603E+14,28-01-2025,micro-SIM
6749991976,5.3603E+14,28-01-2025,micro-SIM
6749991977,5.3603E+14,28-01-2025,micro-SIM
6749991978,5.3603E+14,28-01-2025,micro-SIM
6749991979,5.3603E+14,28-01-2025,micro-SIM
6749991980,5.3603E+14,28-01-2025,micro-SIM
6749991981,5.3603E+14,28-01-2025,micro-SIM
6749991982,5.3603E+14,28-01-2025,micro-SIM
6749991983,5.3603E+14,28-01-2025,micro-SIM
6749991984,5.3603E+14,28-01-2025,micro-SIM
6749991985,5.3603E+14,28-01-2025,micro-SIM
6749991986,5.3603E+14,28-01-2025,micro-SIM
6749991987,5.3603E+14,28-01-2025,micro-SIM
6749991988,5.3603E+14,28-01-2025,micro-SIM
6749991989,5.3603E+14,28-01-2025,micro-SIM
6749991990,5.3603E+14,28-01-2025,micro-SIM
6749991991,5.3603E+14,28-01-2025,micro-SIM
6749991992,5.3603E+14,28-01-2025,micro-SIM
6749991993,5.3603E+14,28-01-2025,micro-SIM
6749991994,5.3603E+14,28-01-2025,micro-SIM
6749991995,5.3603E+14,28-01-2025,micro-SIM
6749991996,5.3603E+14,28-01-2025,micro-SIM
6749991997,5.3603E+14,28-01-2025,micro-SIM
6749991998,5.3603E+14,28-01-2025,micro-SIM
6749991999,5.3603E+14,28-01-2025,micro-SIM
6749992000,5.3603E+14,28-01-2025,micro-SIM
6749992001,5.3603E+14,28-01-2025,micro-SIM
6749992002,5.3603E+14,28-01-2025,micro-SIM
6749992003,5.3603E+14,28-01-2025,micro-SIM
6749992004,5.3603E+14,28-01-2025,e-SIM
6749992005,5.3603E+14,28-01-2025,micro-SIM
6749992006,5.3603E+14,28-01-2025,micro-SIM
6749992007,5.3603E+14,28-01-2025,micro-SIM
6749992008,5.3603E+14,28-01-2025,micro-SIM
6749992009,5.3603E+14,28-01-2025,micro-SIM
6749992010,5.3603E+14,28-01-2025,micro-SIM
6749992011,5.3603E+14,28-01-2025,micro-SIM
6749992012,5.3603E+14,28-01-2025,micro-SIM
6749992013,5.3603E+14,28-01-2025,micro-SIM
6749992014,5.3603E+14,28-01-2025,micro-SIM
6749992015,5.3603E+14,28-01-2025,micro-SIM
6749992016,5.3603E+14,28-01-2025,micro-SIM
6749992017,5.3603E+14,28-01-2025,micro-SIM
6749992018,5.3603E+14,28-01-2025,micro-SIM
6749992019,5.3603E+14,28-01-2025,micro-SIM
6749992020,5.3603E+14,28-01-2025,micro-SIM
6749992021,5.3603E+14,28-01-2025,micro-SIM
6749992022,5.3603E+14,28-01-2025,micro-SIM
6749992023,5.3603E+14,28-01-2025,micro-SIM
6749992024,5.3603E+14,28-01-2025,micro-SIM
6749992025,5.3603E+14,28-01-2025,micro-SIM
6749992026,5.3603E+14,28-01-2025,micro-SIM
6749992027,5.3603E+14,28-01-2025,micro-SIM
6749992028,5.3603E+14,28-01-2025,micro-SIM
6749992029,5.3603E+14,28-01-2025,micro-SIM
6749992030,5.3603E+14,28-01-2025,micro-SIM
6749992031,5.3603E+14,28-01-2025,micro-SIM
6749992032,5.3603E+14,28-01-2025,micro-SIM
6749992033,5.3603E+14,28-01-2025,micro-SIM
6749992034,5.3603E+14,28-01-2025,micro-SIM
6749992035,5.3603E+14,28-01-2025,micro-SIM
6749992036,5.3603E+14,28-01-2025,micro-SIM
6749992037,5.3603E+14,28-01-2025,micro-SIM
6749992038,5.3603E+14,28-01-2025,micro-SIM
6749992039,5.3603E+14,28-01-2025,micro-SIM
6749992040,5.3603E+14,28-01-2025,micro-SIM
6749992041,5.3603E+14,28-01-2025,micro-SIM
6749992042,5.3603E+14,28-01-2025,micro-SIM
6749992043,5.3603E+14,28-01-2025,micro-SIM
6749992044,5.3603E+14,28-01-2025,micro-SIM
6749992045,5.3603E+14,28-01-2025,micro-SIM
6749992046,5.3603E+14,28-01-2025,micro-SIM
6749992047,5.3603E+14,28-01-2025,micro-SIM
6749992048,5.3603E+14,28-01-2025,micro-SIM
6749992049,5.3603E+14,28-01-2025,micro-SIM
6749992050,5.3603E+14,28-01-2025,micro-SIM
6749992051,5.3603E+14,28-01-2025,micro-SIM
6749992052,5.3603E+14,28-01-2025,micro-SIM
6749992053,5.3603E+14,28-01-2025,micro-SIM
6749992054,5.3603E+14,28-01-2025,micro-SIM
6749992055,physical to esim,28-01-2025,e-SIM
6749992056,5.3603E+14,28-01-2025,e-SIM
6749992057,5.3603E+14,28-01-2025,e-SIM
6749992058,5.3603E+14,28-01-2025,micro-SIM
6749992059,5.3603E+14,28-01-2025,micro-SIM
6749992060,5.3603E+14,28-01-2025,micro-SIM
6749992061,5.3603E+14,28-01-2025,micro-SIM
6749992062,5.3603E+14,28-01-2025,micro-SIM
6749992063,5.3603E+14,28-01-2025,micro-SIM
6749992064,5.3603E+14,28-01-2025,micro-SIM
6749992065,5.3603E+14,28-01-2025,micro-SIM
6749992066,5.3603E+14,28-01-2025,micro-SIM
6749992067,5.3603E+14,28-01-2025,micro-SIM
6749992068,5.3603E+14,28-01-2025,micro-SIM
6749992069,5.3603E+14,28-01-2025,micro-SIM
6749992070,5.3603E+14,28-01-2025,e-SIM
6749992071,5.3603E+14,28-01-2025,micro-SIM
6749992072,5.3603E+14,28-01-2025,micro-SIM
6749992073,5.3603E+14,28-01-2025,micro-SIM
6749992074,5.3603E+14,28-01-2025,micro-SIM
6749992075,5.3603E+14,28-01-2025,micro-SIM
6749992076,5.3603E+14,28-01-2025,micro-SIM
6749992077,5.3603E+14,28-01-2025,micro-SIM
6749992078,5.3603E+14,28-01-2025,micro-SIM
6749992079,5.3603E+14,28-01-2025,micro-SIM
6749992080,5.3603E+14,28-01-2025,micro-SIM
6749992081,5.3603E+14,28-01-2025,micro-SIM
6749992082,5.3603E+14,28-01-2025,micro-SIM
6749992083,5.3603E+14,28-01-2025,micro-SIM
6749992084,5.3603E+14,28-01-2025,micro-SIM
6749992085,5.3603E+14,28-01-2025,micro-SIM
6749992086,5.3603E+14,28-01-2025,micro-SIM
6749992087,5.3603E+14,28-01-2025,micro-SIM
6749992088,5.3603E+14,28-01-2025,micro-SIM
6749992089,5.3603E+14,28-01-2025,micro-SIM
6749992090,5.3603E+14,28-01-2025,micro-SIM
6749992091,5.3603E+14,28-01-2025,micro-SIM
6749992092,5.3603E+14,28-01-2025,micro-SIM
6749992093,5.3603E+14,28-01-2025,micro-SIM
6749992094,5.3603E+14,28-01-2025,micro-SIM
6749992095,5.3603E+14,28-01-2025,micro-SIM
6749992096,5.3603E+14,28-01-2025,micro-SIM
6749992097,5.3603E+14,28-01-2025,micro-SIM
6749992098,5.3603E+14,28-01-2025,micro-SIM
6749992099,5.3603E+14,28-01-2025,micro-SIM
6749992100,5.3603E+14,28-01-2025,micro-SIM
6749992101,5.3603E+14,28-01-2025,micro-SIM
6749992102,5.3603E+14,28-01-2025,micro-SIM
6749992103,5.3603E+14,28-01-2025,micro-SIM
6749992104,5.3603E+14,28-01-2025,micro-SIM
6749992105,5.3603E+14,28-01-2025,micro-SIM
6749992106,5.3603E+14,28-01-2025,micro-SIM
6749992107,5.3603E+14,28-01-2025,micro-SIM
6749992108,5.3603E+14,28-01-2025,micro-SIM
6749992109,5.3603E+14,28-01-2025,micro-SIM
6749992110,5.3603E+14,28-01-2025,micro-SIM
6749992111,5.3603E+14,28-01-2025,micro-SIM
6749992112,5.3603E+14,28-01-2025,micro-SIM
6749992113,5.3603E+14,28-01-2025,micro-SIM
6749992114,5.3603E+14,28-01-2025,micro-SIM
6749992115,5.3603E+14,28-01-2025,micro-SIM
6749992116,5.3603E+14,28-01-2025,micro-SIM
6749992117,5.3603E+14,28-01-2025,micro-SIM
6749992118,5.3603E+14,28-01-2025,micro-SIM
6749992119,5.3603E+14,28-01-2025,micro-SIM
6749992120,5.3603E+14,28-01-2025,micro-SIM
6749992121,5.3603E+14,28-01-2025,micro-SIM
6749992122,5.3603E+14,28-01-2025,micro-SIM
6749992123,5.3603E+14,28-01-2025,micro-SIM
6749992124,5.3603E+14,28-01-2025,micro-SIM
6749992125,5.3603E+14,28-01-2025,micro-SIM
6749992126,5.3603E+14,28-01-2025,micro-SIM
6749992127,5.3603E+14,28-01-2025,micro-SIM
6749992128,5.3603E+14,28-01-2025,micro-SIM
6749992129,5.3603E+14,28-01-2025,micro-SIM
6749992130,5.3603E+14,28-01-2025,micro-SIM
6749992131,5.3603E+14,28-01-2025,micro-SIM
6749992132,5.3603E+14,28-01-2025,micro-SIM
6749992133,5.3603E+14,28-01-2025,micro-SIM
6749992134,5.3603E+14,28-01-2025,micro-SIM
6749992135,5.3603E+14,28-01-2025,micro-SIM
6749992136,5.3603E+14,28-01-2025,micro-SIM
6749992137,5.3603E+14,28-01-2025,micro-SIM
6749992138,5.3603E+14,28-01-2025,micro-SIM
6749992139,5.3603E+14,28-01-2025,micro-SIM
6749992140,5.3603E+14,28-01-2025,micro-SIM
6749992141,5.3603E+14,28-01-2025,micro-SIM
6749992142,5.3603E+14,28-01-2025,micro-SIM
6749992143,5.3603E+14,28-01-2025,micro-SIM
6749992144,5.3603E+14,28-01-2025,micro-SIM
6749992145,5.3603E+14,28-01-2025,micro-SIM
6749992146,5.3603E+14,28-01-2025,micro-SIM
6749992147,5.3603E+14,28-01-2025,micro-SIM
6749992148,5.3603E+14,28-01-2025,micro-SIM
6749992149,5.3603E+14,28-01-2025,micro-SIM
6749992150,5.3603E+14,28-01-2025,micro-SIM
6749992151,5.3603E+14,28-01-2025,micro-SIM
6749992152,5.3603E+14,28-01-2025,micro-SIM
6749992153,5.3603E+14,28-01-2025,micro-SIM
6749992154,5.3603E+14,28-01-2025,micro-SIM
6749992155,5.3603E+14,28-01-2025,micro-SIM
6749992156,5.3603E+14,28-01-2025,micro-SIM
6749992157,5.3603E+14,28-01-2025,micro-SIM
6749992158,5.3603E+14,28-01-2025,micro-SIM
6749992159,5.3603E+14,28-01-2025,e-SIM
6749992160,5.3603E+14,28-01-2025,micro-SIM
6749992161,5.3603E+14,28-01-2025,micro-SIM
6749992162,5.3603E+14,28-01-2025,micro-SIM
6749992163,5.3603E+14,27-01-2025,micro-SIM
6749992164,5.3603E+14,27-01-2025,micro-SIM
6749992165,5.3603E+14,27-01-2025,micro-SIM
6749992166,5.3603E+14,27-01-2025,micro-SIM
6749992167,5.3603E+14,27-01-2025,micro-SIM
6749992168,5.3603E+14,27-01-2025,micro-SIM
6749992169,5.3603E+14,27-01-2025,micro-SIM
6749992170,5.3603E+14,27-01-2025,micro-SIM
6749992171,5.3603E+14,27-01-2025,micro-SIM
6749992172,5.3603E+14,27-01-2025,micro-SIM
6749992173,5.3603E+14,28-01-2025,micro-SIM
6749992174,5.3603E+14,28-01-2025,micro-SIM
6749992175,5.3603E+14,28-01-2025,micro-SIM
6749992176,5.3603E+14,28-01-2025,micro-SIM
6749992177,5.3603E+14,28-01-2025,micro-SIM
6749992178,5.3603E+14,28-01-2025,micro-SIM
6749992179,5.3603E+14,28-01-2025,micro-SIM
6749992180,5.3603E+14,28-01-2025,micro-SIM
6749992181,5.3603E+14,28-01-2025,e-SIM
6749992182,5.3603E+14,28-01-2025,micro-SIM
6749992183,5.3603E+14,28-01-2025,micro-SIM
6749992184,5.3603E+14,28-01-2025,micro-SIM
6749992185,5.3603E+14,28-01-2025,micro-SIM
6749992186,5.3603E+14,28-01-2025,micro-SIM
6749992187,5.3603E+14,28-01-2025,micro-SIM
6749992188,5.3603E+14,28-01-2025,micro-SIM
6749992189,5.3603E+14,28-01-2025,micro-SIM
6749992190,5.3603E+14,28-01-2025,micro-SIM
6749992191,5.3603E+14,28-01-2025,micro-SIM
6749992192,5.3603E+14,28-01-2025,micro-SIM
6749992193,5.3603E+14,28-01-2025,micro-SIM
6749992194,5.3603E+14,28-01-2025,micro-SIM
6749992195,5.3603E+14,28-01-2025,micro-SIM
6749992196,5.3603E+14,28-01-2025,micro-SIM
6749992197,5.3603E+14,28-01-2025,micro-SIM
6749992198,5.3603E+14,28-01-2025,micro-SIM
6749992199,5.3603E+14,28-01-2025,micro-SIM
6749992200,5.3603E+14,28-01-2025,micro-SIM
6749992201,5.3603E+14,28-01-2025,micro-SIM
6749992202,5.3603E+14,28-01-2025,micro-SIM
6749992203,5.3603E+14,28-01-2025,micro-SIM
6749992204,5.3603E+14,28-01-2025,micro-SIM
6749992205,5.3603E+14,28-01-2025,micro-SIM
6749992206,5.3603E+14,28-01-2025,micro-SIM
6749992207,5.3603E+14,28-01-2025,micro-SIM
6749992208,5.3603E+14,28-01-2025,micro-SIM
6749992209,5.3603E+14,28-01-2025,micro-SIM
6749992210,5.3603E+14,28-01-2025,micro-SIM
6749992211,5.3603E+14,28-01-2025,micro-SIM
6749992212,5.3603E+14,28-01-2025,micro-SIM
6749992213,5.3603E+14,28-01-2025,micro-SIM
6749992214,5.3603E+14,28-01-2025,micro-SIM
6749992215,5.3603E+14,28-01-2025,micro-SIM
6749992216,5.3603E+14,28-01-2025,micro-SIM
6749992217,5.3603E+14,28-01-2025,micro-SIM
6749992218,5.3603E+14,28-01-2025,micro-SIM
6749992219,5.3603E+14,28-01-2025,micro-SIM
6749992220,5.3603E+14,28-01-2025,e-SIM
6749992221,5.3603E+14,28-01-2025,micro-SIM
6749992222,5.3603E+14,28-01-2025,micro-SIM
6749992223,5.3603E+14,28-01-2025,micro-SIM
6749992224,5.3603E+14,28-01-2025,micro-SIM
6749992225,5.3603E+14,28-01-2025,micro-SIM
6749992226,5.3603E+14,28-01-2025,micro-SIM
6749992227,5.3603E+14,28-01-2025,micro-SIM
6749992228,5.3603E+14,28-01-2025,micro-SIM
6749992229,5.3603E+14,28-01-2025,micro-SIM
6749992230,5.3603E+14,28-01-2025,micro-SIM
6749992231,5.3603E+14,28-01-2025,micro-SIM
6749992232,5.3603E+14,28-01-2025,micro-SIM
6749992233,5.3603E+14,28-01-2025,micro-SIM
6749992234,5.3603E+14,28-01-2025,micro-SIM
6749992235,5.3603E+14,28-01-2025,micro-SIM
6749992236,5.3603E+14,28-01-2025,micro-SIM
6749992237,5.3603E+14,28-01-2025,micro-SIM
6749992238,5.3603E+14,28-01-2025,micro-SIM
6749992239,5.3603E+14,28-01-2025,micro-SIM
6749992240,5.3603E+14,28-01-2025,micro-SIM
6749992241,5.3603E+14,28-01-2025,micro-SIM
6749992242,5.3603E+14,28-01-2025,micro-SIM
6749992243,5.3603E+14,28-01-2025,micro-SIM
6749992244,5.3603E+14,28-01-2025,micro-SIM
6749992245,5.3603E+14,28-01-2025,micro-SIM
6749992246,5.3603E+14,28-01-2025,micro-SIM
6749992247,5.3603E+14,28-01-2025,micro-SIM
6749992248,5.3603E+14,28-01-2025,micro-SIM
6749992249,5.3603E+14,28-01-2025,micro-SIM
6749992250,5.3603E+14,28-01-2025,micro-SIM
6749992251,5.3603E+14,28-01-2025,micro-SIM
6749992252,5.3603E+14,28-01-2025,micro-SIM
6749992253,5.3603E+14,28-01-2025,micro-SIM
6749992254,5.3603E+14,28-01-2025,micro-SIM
6749992255,5.3603E+14,28-01-2025,micro-SIM
6749992256,5.3603E+14,28-01-2025,micro-SIM
6749992257,5.3603E+14,28-01-2025,micro-SIM
6749992258,5.3603E+14,28-01-2025,micro-SIM
6749992259,5.3603E+14,28-01-2025,micro-SIM
6749992260,5.3603E+14,28-01-2025,micro-SIM
6749992261,5.3603E+14,28-01-2025,micro-SIM
6749992262,5.3603E+14,28-01-2025,micro-SIM
6749992263,5.3603E+14,28-01-2025,micro-SIM
6749992264,5.3603E+14,28-01-2025,micro-SIM
6749992265,5.3603E+14,28-01-2025,micro-SIM
6749992266,5.3603E+14,28-01-2025,micro-SIM
6749992267,5.3603E+14,28-01-2025,micro-SIM
6749992268,5.3603E+14,28-01-2025,micro-SIM
6749992269,5.3603E+14,28-01-2025,micro-SIM
6749992270,5.3603E+14,28-01-2025,micro-SIM
6749992271,5.3603E+14,28-01-2025,micro-SIM
6749992272,5.3603E+14,28-01-2025,micro-SIM
6749992273,5.3603E+14,28-01-2025,micro-SIM
6749992274,5.3603E+14,28-01-2025,micro-SIM
6749992275,5.3603E+14,28-01-2025,micro-SIM
6749992276,5.3603E+14,28-01-2025,micro-SIM
6749992277,5.3603E+14,28-01-2025,micro-SIM
6749992278,5.3603E+14,28-01-2025,micro-SIM
6749992279,5.3603E+14,28-01-2025,micro-SIM
6749992280,5.3603E+14,28-01-2025,micro-SIM
6749992281,5.3603E+14,28-01-2025,micro-SIM
6749992282,5.3603E+14,28-01-2025,micro-SIM
6749992283,5.3603E+14,28-01-2025,micro-SIM
6749992284,5.3603E+14,28-01-2025,micro-SIM
6749992285,5.3603E+14,28-01-2025,micro-SIM
6749992286,5.3603E+14,28-01-2025,micro-SIM
6749992287,5.3603E+14,28-01-2025,micro-SIM
6749992288,5.3603E+14,28-01-2025,micro-SIM
6749992289,5.3603E+14,28-01-2025,micro-SIM
6749992290,5.3603E+14,28-01-2025,micro-SIM
6749992291,5.3603E+14,28-01-2025,micro-SIM
6749992292,5.3603E+14,28-01-2025,micro-SIM
6749992293,5.3603E+14,28-01-2025,micro-SIM
6749992294,5.3603E+14,28-01-2025,micro-SIM
6749992295,5.3603E+14,28-01-2025,micro-SIM
6749992296,5.3603E+14,28-01-2025,micro-SIM
6749992297,5.3603E+14,28-01-2025,micro-SIM
6749992298,5.3603E+14,28-01-2025,micro-SIM
6749992299,5.3603E+14,28-01-2025,micro-SIM
6749992300,5.3603E+14,28-01-2025,micro-SIM
6749992301,5.3603E+14,28-01-2025,micro-SIM
6749992302,5.3603E+14,28-01-2025,micro-SIM
6749992303,5.3603E+14,28-01-2025,micro-SIM
